category,rank,scene_id,building_id,dataset_version,description_model,free_min_x,free_min_y,free_min_z,free_centroid_x,free_centroid_y,free_centroid_z,free_voxel_count,free_bbox_volume,free_occupancy_density,free_centroid_distance,free_absolute_iou,free_translation_aligned_iou,free_bbox_dimension_mae,free_alignment_shift_x,free_alignment_shift_y,free_alignment_shift_z,free_alignment_shift_magnitude,free_normalized_add_cost,free_normalized_delete_cost,free_normalized_replace_cost,free_total_normalized_repair_cost,free_action_count,structured_min_x,structured_min_y,structured_min_z,structured_centroid_x,structured_centroid_y,structured_centroid_z,structured_voxel_count,structured_bbox_volume,structured_occupancy_density,structured_centroid_distance,structured_absolute_iou,structured_translation_aligned_iou,structured_bbox_dimension_mae,structured_alignment_shift_x,structured_alignment_shift_y,structured_alignment_shift_z,structured_alignment_shift_magnitude,structured_normalized_add_cost,structured_normalized_delete_cost,structured_normalized_replace_cost,structured_total_normalized_repair_cost,structured_action_count,delta_absolute_iou,delta_translation_aligned_iou,delta_bbox_dimension_mae,delta_centroid_distance,delta_alignment_shift_magnitude,delta_voxel_count,delta_bbox_volume,delta_occupancy_density,free_voxel_count_ratio,structured_voxel_count_ratio,delta_voxel_count_ratio,delta_shift_l1,delta_shift_l2,gt_min_x,gt_min_y,gt_min_z,gt_centroid_x,gt_centroid_y,gt_centroid_z,gt_voxel_count,gt_bbox_volume,gt_occupancy_density,free_position_grounding_loss,free_residual_intrinsic_geometry_error,structured_position_grounding_loss,structured_residual_intrinsic_geometry_error,delta_position_grounding_loss,delta_residual_intrinsic_geometry_error
aligned_better_absolute_worse,7,v1:building_004,building_004,v1,claude,-1,0,-1,3.5,3.0238095238095237,3.5,504,900,0.56,3.049492905811243,0.184757505773672,0.4093406593406593,3.0,0,3,1,3.1622776601683795,0.4291187739463601,0.3946360153256705,0.5632183908045977,1.3869731800766285,11,-6,0,-6,0.0,2.550909090909091,0.0,550,1521,0.3616042077580539,7.108337538340337,0.0438169425511197,0.6466973886328725,1.0,4,3,4,6.4031242374328485,0.1934865900383141,0.2471264367816092,0.7164750957854407,1.157088122605364,21,-0.1409405632225523,0.23735672929221324,-2.0,4.0588446325290946,3.240846577264469,46,621,-0.19839579224194615,0.9655172413793104,1.053639846743295,0.08812260536398464,7,5.0,-2,3,-2,5.0,5.630268199233717,4.005747126436781,522,1560,0.3346153846153846,0.22458315356698727,0.5906593406593408,0.6028804460817528,0.3533026113671275,0.37829729251476557,-0.2373567292922133
aligned_better_absolute_worse,8,v1:building_049,building_049,v1,claude,-1,0,-1,3.5,5.226130653266332,3.5,796,1400,0.5685714285714286,5.532979321682344,0.1760736196319018,0.2712201591511936,5.666666666666667,0,3,0,3.0,0.6351471900089206,0.3452274754683318,0.2417484388938447,1.2221231043710972,17,-5,-1,-5,-0.31443298969072164,3.463917525773196,-0.31443298969072164,776,1872,0.41452991452991456,10.628206438058704,0.0492256637168141,0.2800269905533063,4.0,4,4,4,6.928203230275509,0.6297948260481713,0.3220338983050847,0.2604817127564674,1.2123104371097235,23,-0.12684795591508768,0.008806831402112747,-1.666666666666667,5.0952271163763605,3.9282032302755088,-20,472,-0.15404151404151406,0.7100802854594113,0.6922390722569135,-0.017841213202497763,9,5.744562646538029,-2,3,-2,8.500446030330062,7.540588760035682,4.002676181980375,1121,3432,0.32663170163170163,0.09514653951929178,0.7287798408488064,0.23080132683649224,0.7199730094466936,0.13565478731720046,-0.008806831402112802
aligned_better_absolute_worse,9,v1:building_093,building_093,v1,claude,-1,0,-1,6.482142857142857,2.0714285714285716,3.4107142857142856,448,960,0.4666666666666667,4.502376770689048,0.1663701067615658,0.36420395421436,3.6666666666666665,0,4,6,7.211102550927978,0.5944380069524913,0.1135573580533024,0.3650057937427578,1.0730011587485515,16,-8,0,-5,0.0,2.154345006485084,0.0,771,1122,0.6871657754010695,9.733606912214738,0.041427660930529,0.4098360655737705,3.0,6,3,9,11.224972160321824,0.4495944380069525,0.3429895712630359,0.5086906141367323,1.3012746234067207,14,-0.12494244583103681,0.04563211135941048,-0.6666666666666665,5.23123014152569,4.013869609393846,323,162,0.22049910873440282,0.5191193511008111,0.8933951332560834,0.37427578215527235,10,6.782329983125268,-2,3,-2,6.500579374275782,5.340672074159907,6.506373117033604,863,2268,0.38051146384479717,0.19783384745279423,0.63579604578564,0.3684084046432415,0.5901639344262295,0.17057455719044726,-0.04563211135941048
aligned_better_absolute_worse,10,v1:building_087,building_087,v1,claude,-1,0,-1,5.476,1.912,3.668,500,700,0.7142857142857143,3.9514962505280713,0.1775210084033613,0.3065268065268065,3.0,0,3,4,5.0,0.5764895330112721,0.3816425120772946,0.3768115942028985,1.334943639291465,12,-7,0,-6,0.3076923076923077,1.5384615384615385,-0.5,468,900,0.52,8.534500082688831,0.0542110358180058,0.3184019370460048,2.0,5,4,9,11.04536101718726,0.5764895330112721,0.3301127214170692,0.2769726247987117,1.183574879227053,25,-0.1233099725853555,0.011875130519198307,-1.0,4.58300383216076,6.045361017187259,-32,200,-0.19428571428571428,0.8051529790660226,0.7536231884057971,-0.05152979066022545,11,7.14142842854285,-2,3,-2,5.0,5.3768115942028984,5.507246376811594,621,1680,0.36964285714285716,0.12900579812344518,0.6934731934731935,0.264190901227999,0.6815980629539953,0.1351851031045538,-0.011875130519198196
aligned_better_absolute_worse,11,v4:building_051,building_051,v4,gemini,-6,0,-6,12.0,10.79189719792968,9.597180082098875,11206,35520,0.3154842342342342,8.07722802014389,0.1405916654814393,0.2073014678208505,2.333333333333333,4,4,8,9.797958971132712,0.4301675977653631,1.7488102627767432,0.4947237740533829,2.6737016345954894,33,-12,0,-11,0.0,11.672637263726372,0.3728172817281728,11110,17250,0.6440579710144928,22.223969497680297,0.0207439656828222,0.2243127015819382,8.666666666666666,12,4,17,21.18962010041709,0.3956134905855576,1.6943927167390855,0.5197599834471343,2.609766190771777,20,-0.1198476997986171,0.017011233761087707,6.333333333333333,14.146741477536407,11.39166112928438,-96,-18270,0.3285737367802586,2.3186426650113803,2.298779226153528,-0.019863438857852245,17,12.041594578792296,-3,3,-3,14.613490585557624,12.205669356507345,17.10800744878957,4833,34020,0.14206349206349206,0.06670980233941118,0.7926985321791495,0.203568735899116,0.7756872984180618,0.13685893355970483,-0.017011233761087707
aligned_better_absolute_worse,12,v1:building_088,building_088,v1,claude,-1,-1,-1,4.499550763701707,2.3791554357592095,5.499550763701707,1113,1680,0.6625,3.8888285609088,0.1554508748317631,0.3562401263823064,2.6666666666666665,1,4,-1,4.242640687119285,0.2533112582781457,1.096026490066225,0.6506622516556292,2.0,16,-6,-4,-7,-0.5031000885739593,0.34720992028343667,-1.49955713020372,1129,1872,0.6030982905982906,10.030525117409654,0.0383463151587777,0.3570869224745497,3.6666666666666665,6,7,4,10.04987562112089,0.2450331125827814,1.1142384105960266,0.7549668874172185,2.1142384105960264,20,-0.11710455967298539,0.0008467960922433071,1.0,6.141696556500854,5.807234934001605,16,192,-0.05940170940170941,1.8427152317880795,1.869205298013245,0.026490066225165476,13,7.681145747868608,-2,3,-2,6.0,5.6407284768211925,4.004966887417218,604,1768,0.3416289592760181,0.2007892515505433,0.6437598736176936,0.31874060731577203,0.6429130775254503,0.11795135576522872,-0.0008467960922432516
aligned_better_absolute_worse,13,v1:building_036,building_036,v1,claude,0,-3,0,4.5,1.0,4.5,900,900,1.0,4.45818449402314,0.1736930860033727,0.3714285714285714,3.333333333333333,0,4,-1,4.123105625617661,0.2337398373983739,1.0630081300813008,0.7439024390243902,2.040650406504065,23,-6,-4,-6,0.0,-0.044933920704845816,0.00881057268722467,1135,1521,0.7462195923734385,8.405484832518203,0.0571799870045484,0.4013781223083548,1.3333333333333333,5,5,4,8.12403840463596,0.0528455284552845,1.3597560975609757,0.9288617886178862,2.341463414634146,19,-0.11651309899882428,0.029949550879783404,-1.9999999999999998,3.9473003384950633,4.0009327790183,235,621,-0.2537804076265615,1.829268292682927,2.3069105691056913,0.47764227642276436,11,7.14142842854285,-2,3,-2,5.0,5.402439024390244,4.0060975609756095,492,1365,0.36043956043956044,0.1977354854251987,0.6285714285714286,0.3441981353038064,0.5986218776916452,0.1464626498786077,-0.02994955087978335
aligned_better_absolute_worse,14,v4:building_028,building_028,v4,gemini,0,0,0,17.08018292682927,10.471951219512196,16.697865853658538,13120,25725,0.5100097181729835,1.8805712134729022,0.1612961188308577,0.2245168624478969,6.333333333333333,-1,4,0,4.123105625617661,0.4329239113096187,1.5257616844791833,0.3514117084064444,2.3100973041952466,27,-17,0,-17,-0.4152019632552895,7.657756848179346,0.0,15077,29400,0.5128231292517007,22.500239192215073,0.0447848857128872,0.3117433786025932,5.333333333333333,15,4,15,21.587033144922906,0.1907800287127133,1.595788802041793,0.3967139894720051,2.1832828202265118,31,-0.11651123311797051,0.08722651615469632,-1.0,20.61966797874217,17.463927519305244,1957,3675,0.002813411078717243,2.0928377731695647,2.4050087733290795,0.3121710001595148,31,21.93171219946131,-4,3,-4,15.968416015313448,10.340883713510927,15.18679215185835,6269,45630,0.1373876835415297,0.0632207436170392,0.7754831375521031,0.266958492889706,0.6882566213974068,0.20373774927266683,-0.08722651615469623
aligned_better_absolute_worse,15,v1:building_064,building_064,v1,openai,0,4,0,4.0,4.0,8.0,153,153,1.0,4.8057284710399,0.1321762349799733,0.1474966170500676,6.333333333333333,0,0,-2,2.0,0.8431654676258993,0.0633093525179856,0.1568345323741007,1.0633093525179855,14,0,0,0,4.0,1.1167883211678833,8.0,411,612,0.6715686274509803,6.270166519522349,0.0250231696014828,0.2207505518763796,5.333333333333333,0,3,-3,4.242640687119285,0.7122302158273381,0.3035971223021583,0.0575539568345323,1.073381294964029,10,-0.10715306537849051,0.07325393482631198,-1.0,1.4644380484824495,2.2426406871192848,258,459,-0.32843137254901966,0.22014388489208633,0.5913669064748202,0.3712230215827338,4,3.1622776601683795,-2,3,-2,7.0,5.3712230215827335,4.5050359712230215,695,1862,0.3732545649838883,0.015320382070094313,0.8525033829499324,0.1957273822748968,0.7792494481236204,0.1804070002048025,-0.07325393482631204
aligned_better_absolute_worse,16,v1:building_059,building_059,v1,claude,0,0,0,4.5,4.01025641025641,4.546153846153846,780,1200,0.65,2.7523527079658336,0.2208494208494208,0.3175,5.666666666666667,0,3,1,3.1622776601683795,0.5243445692883895,0.49812734082397,0.4756554307116105,1.49812734082397,24,-1,-1,-1,4.5,1.20625,4.5,640,1152,0.5555555555555556,5.0759956179929215,0.1144624903325599,0.3895853423336547,3.0,1,4,1,4.242640687119285,0.4956304619225967,0.2946317103620474,0.4344569288389513,1.2247191011235956,27,-0.1063869305168609,0.07208534233365471,-2.666666666666667,2.323642910027088,1.0803630269509052,-140,-48,-0.09444444444444444,0.9737827715355806,0.7990012484394506,-0.17478152309612993,2,1.4142135623730951,-2,3,-2,6.500624219725343,5.84394506866417,5.004993757802747,801,2160,0.37083333333333335,0.0966505791505792,0.6825,0.2751228520010948,0.6104146576663453,0.17847227285051562,-0.07208534233365471
aligned_better_absolute_worse,17,v4:building_083,building_083,v4,gemini,-1,0,0,13.420806472001011,6.215901908734673,12.197572999620782,7911,17820,0.44393939393939397,7.301978721740761,0.1420872865275142,0.3722754217966256,8.0,0,7,6,9.219544457292889,0.4279708520179372,0.5365751121076233,0.5525504484304933,1.5170964125560538,30,-15,0,-15,-0.5048312375909993,5.549834546657842,-0.47663798808735935,7555,18259,0.41376855249466016,24.490402706268952,0.036914172783738,0.3984769157544026,7.333333333333333,12,4,18,22.0,0.4133968609865471,0.4721132286995516,0.5529708520179372,1.4384809417040358,26,-0.1051731137437762,0.02620149395777699,-0.666666666666667,17.188423984528193,12.780455542707111,-356,439,-0.03017084144473381,1.1086042600896862,1.0587163677130045,-0.049887892376681675,27,17.233687939614086,-3,3,-3,15.09164798206278,10.744114349775785,17.676849775784753,7136,36708,0.1943990410809633,0.2301881352691114,0.6277245782033745,0.3615627429706646,0.6015230842455974,0.1313746077015532,-0.026201493957777044
aligned_better_absolute_worse,18,v1:building_013,building_013,v1,openai,-1,0,-1,5.0,2.300796812749004,3.0,502,702,0.7150997150997151,3.7379934979592933,0.1722391084093211,0.3516355140186916,3.6666666666666665,0,3,3,4.242640687119285,0.5404580152671755,0.3068702290076336,0.3419847328244275,1.1893129770992366,16,-7,0,-5,0.0,2.0356612184249627,0.0,673,990,0.6797979797979798,8.585630547564724,0.0701047542304593,0.371900826446281,2.333333333333333,6,3,5,8.366600265340756,0.4503816793893129,0.4778625954198473,0.3694656488549618,1.297709923664122,15,-0.10213435417886181,0.020265312427589388,-1.3333333333333335,4.8476370496054315,4.123959578221471,171,288,-0.035301735301735304,0.766412213740458,1.0274809160305343,0.2610687022900763,8,6.324555320336759,-2,3,-2,6.5007633587786255,5.37557251908397,4.5053435114503815,655,1764,0.3713151927437642,0.17939640560937048,0.6483644859813085,0.30179607221582166,0.628099173553719,0.12239966660645119,-0.020265312427589444
aligned_better_absolute_worse,19,v1:building_084,building_084,v1,gemini,-1,0,-1,6.0,2.56725755995829,5.0,959,1755,0.5464387464387465,3.5502298145376954,0.2124183006535947,0.4469578783151326,2.333333333333333,0,3,2,3.605551275463989,0.3604910714285714,0.4308035714285714,0.5446428571428571,1.3359375,39,-1,0,-1,6.0,3.7575360419397117,5.0,763,2145,0.35571095571095573,2.4321754603353356,0.1149193548387096,0.5206232813932172,3.0,0,3,2,3.605551275463989,0.3660714285714285,0.2176339285714285,0.4553571428571428,1.0390625,36,-0.09749894581488511,0.07366540307808461,0.666666666666667,-1.1180543542023598,0.0,-196,390,-0.19072779072779072,1.0703125,0.8515625,-0.21875,0,0.0,-2,3,-2,6.0,5.972098214285714,6.005580357142857,896,2312,0.3875432525951557,0.2345395776615379,0.5530421216848673,0.4057039265545076,0.47937671860678277,0.1711643488929697,-0.07366540307808456
aligned_better_absolute_worse,20,v1:building_063,building_063,v1,openai,0,0,0,5.515606936416185,4.050867052023121,4.5040462427745664,865,1080,0.8009259259259259,3.6180909715550995,0.1763327475102519,0.2341733251382913,5.0,3,4,4,6.4031242374328485,0.6666666666666666,0.4234470691163604,0.2834645669291338,1.373578302712161,17,-7,0,-6,0.0,4.6951135581555405,0.0,1453,1950,0.7451282051282051,9.194836508794326,0.0794178794178794,0.3541992696922274,2.6666666666666665,6,3,7,9.69535971483266,0.4059492563429571,0.6771653543307087,0.5275590551181102,1.610673665791776,12,-0.09691486809237251,0.12002594455393611,-2.3333333333333335,5.576745537239226,3.292235477399812,588,870,-0.05579772079772083,0.7567804024496938,1.2712160979877516,0.5144356955380578,7,4.358898943540674,-2,3,-2,6.500437445319335,7.192475940507436,6.004374453193351,1143,3366,0.339572192513369,0.0578405776280394,0.7658266748617086,0.274781390274348,0.6458007303077726,0.2169408126463086,-0.120025944553936
all_improved,1,v4:building_028,building_028,v4,claude,0,0,0,6.5,3.267326732673267,4.481435643564357,808,1540,0.5246753246753246,15.946497050132168,0.0292321116928446,0.0621341737955875,25.0,14,4,26,29.79932885150268,0.933960759291753,0.0628489392247567,0.0500877332907959,1.046897431807306,26,0,0,0,6.497619047619048,3.3214285714285716,4.483333333333333,840,1680,0.5,15.922712594745182,0.0298420976387078,0.0634255796559461,24.666666666666668,-1,4,-1,4.242640687119285,0.932365608550008,0.0663582708565959,0.0443451906205136,1.0430690700271177,20,0.0006099859458632007,0.0012914058603585993,-0.33333333333333215,-0.023784455386985925,-25.556688164383395,32,140,-0.024675324675324628,0.12888817993300367,0.13399266230658796,0.005104482373584296,42,30.886890422961002,-4,3,-4,15.968416015313448,10.340883713510927,15.18679215185835,6269,45630,0.1373876835415297,0.0329020621027429,0.9378658262044125,0.0335834820172383,0.9365744203440539,0.0006814199144953986,-0.0012914058603585854
all_improved,2,v4:building_091,building_091,v4,claude,-1,0,-1,6.5,2.5711060948081266,4.5,886,1920,0.46145833333333336,21.393774580439512,0.0,0.0610490111779879,26.666666666666668,1,7,14,15.684387141358124,0.9346425283829396,0.0705737956428352,0.0426511199754525,1.0478674440012274,21,-8,0,-6,-0.3569230769230769,4.172307692307692,-0.6084615384615385,1300,2496,0.5208333333333334,28.352002622767422,0.001665598975016,0.0884031741612139,25.666666666666668,30,7,19,36.19392214170772,0.9025774777539124,0.1020251610923596,0.0737956428352255,1.0783982816814974,17,0.001665598975016,0.027354162983226002,-1.0,6.95822804232791,20.5095350003496,414,576,0.05937500000000001,0.13593126725989568,0.19944768333844737,0.06351641607855169,34,29.427877939124322,-3,3,-4,18.995397361153728,13.823105247008284,17.7269100951212,6518,55890,0.11662193594560745,0.0610490111779879,0.9389509888220121,0.0867375751861979,0.9115968258387861,0.02568856400821,-0.027354162983226016
all_improved,3,v4:building_086,building_086,v4,claude,0,0,0,7.473009446693657,6.394062078272604,5.013495276653171,1482,4032,0.36755952380952384,20.94198721057547,0.0167130919220055,0.0454173486088379,23.0,7,8,27,29.017236257093817,0.9519064124783362,0.0589254766031195,0.0465049104563835,1.057336799537839,35,-1,0,0,7.5,10.463216957605985,5.309226932668329,3208,5616,0.5712250712250713,19.02026907502002,0.0548580617230502,0.0960735171261487,20.666666666666668,7,4,9,12.083045973594572,0.8920421721548238,0.1237001733102253,0.064052570768342,1.079794916233391,51,0.038144969801044704,0.0506561685173108,-2.333333333333332,-1.921718135555448,-16.934190283499245,1726,1584,0.20366554741554743,0.10701906412478336,0.2316580011554015,0.12463893703061814,22,18.439088914585774,-4,3,-3,17.415077989601386,16.699306759098786,20.29498844598498,13848,57362,0.2414141766326139,0.0287042566868324,0.954582651391162,0.0412154554030985,0.9039264828738514,0.012511198716266096,-0.050656168517310696
all_improved,4,v1:building_092,building_092,v1,openai,-1,0,-1,5.0,0.0,9.0,64,273,0.23443223443223443,7.147034487954734,0.0,0.039090909090909,6.0,-1,4,-1,4.242640687119285,0.9601482854494904,0.0194624652455977,0.0120481927710843,0.9916589434661724,21,-1,0,-1,5.0,1.2210526315789474,9.0,285,1911,0.14913657770800628,6.1601836723535035,0.0051584377302873,0.1347753743760399,4.0,1,3,1,3.3166247903554,0.8498609823911029,0.1139944392956441,0.1297497683039851,1.0936051899907322,20,0.0051584377302873,0.09568446528513089,-2.0,-0.9868508156012306,-0.926015896763885,221,1638,-0.08529565672422815,0.05931417979610751,0.26413345690454126,0.20481927710843376,5,3.0,-2,3,-2,7.5004633920296575,5.9879518072289155,6.004633920296571,1079,2720,0.3966911764705882,0.039090909090909,0.960909090909091,0.1296169366457526,0.8652246256239601,0.0905260275548436,-0.09568446528513097
all_improved,5,v4:building_066,building_066,v4,claude,0,0,0,6.5,3.4210526315789473,6.5,1292,2156,0.5992578849721707,12.508478091967879,0.0276954976303317,0.1317892676561735,17.666666666666668,3,8,3,9.055385138137416,0.8569151761997521,0.0857092261377722,0.1430848238002479,1.0857092261377723,24,0,0,0,6.5,4.335839598997493,6.5,1596,2548,0.6263736263736264,11.914917631922991,0.0484944991314418,0.1790656031255087,17.0,5,8,5,10.677078252031311,0.8052063042323357,0.0878342482734195,0.1947936957676642,1.0878342482734196,25,0.0207990015011101,0.04727633546933521,-0.6666666666666679,-0.5935604600448876,1.6216931138938957,304,392,0.027115741401455673,0.2287940499380202,0.28262794404108377,0.05383389410306358,4,2.8284271247461903,-4,3,-4,11.491942624402338,11.802018771028864,14.329555516203294,5647,27648,0.20424623842592593,0.10409377002584179,0.8682107323438265,0.1305711039940669,0.8209343968744913,0.026477333968225117,-0.047276335469335184
all_improved,6,v1:building_030,building_030,v1,claude,0,0,0,3.5,1.9230769230769231,2.5,156,288,0.5416666666666666,6.248084986438453,0.0517063081695966,0.0982721382289416,7.666666666666667,-1,3,-1,3.3166247903554,0.8943089430894309,0.0754936120789779,0.1033681765389082,1.0731707317073171,12,-1,0,-1,3.5,1.7401574803149606,2.4960629921259843,254,640,0.396875,6.363482785254224,0.052880075542965,0.1749209694415174,5.666666666666667,1,3,2,3.741657386773941,0.8072009291521487,0.1022067363530778,0.1927990708478513,1.102206736353078,15,0.0011737673733683979,0.07664883121257579,-2.0,0.11539779881577061,0.4250325964185411,98,352,-0.14479166666666665,0.18118466898954705,0.29500580720092917,0.11382113821138212,5,3.605551275463989,-2,3,-2,8.0,5.7665505226480835,4.504065040650406,861,2352,0.36607142857142855,0.046565830059345,0.9017278617710585,0.12204089389855238,0.8250790305584826,0.07547506383920738,-0.07664883121257582
all_improved,7,v4:building_062,building_062,v4,claude,0,0,0,5.5,4.3618421052631575,7.5,1824,2496,0.7307692307692307,14.366692325182274,0.0591843689651255,0.0973284688713663,22.0,1,7,9,11.445523142259598,0.8897333333333334,0.1329333333333333,0.1102666666666666,1.1329333333333331,21,-1,0,-1,5.544105173876166,5.3502968617472435,7.499575911789652,2358,4284,0.5504201680672269,13.80770577375016,0.0753790771244682,0.1382057499134049,19.33333333333333,7,8,8,13.30413469565007,0.8404,0.1548,0.1113333333333333,1.1065333333333334,28,0.0161947081593427,0.040877281042038596,-2.6666666666666714,-0.5589865514321151,1.8586115533904728,534,1788,-0.1803490627020038,0.2432,0.3144,0.07120000000000001,8,6.164414002968976,-3,3,-4,13.238666666666667,12.482133333333334,16.4764,7500,40425,0.18552875695732837,0.0381440999062408,0.9026715311286337,0.0628266727889367,0.8617942500865952,0.024682572882695895,-0.04087728104203858
all_improved,8,v4:building_048,building_048,v4,claude,-6,0,-5,-0.4931506849315068,3.154109589041096,-0.4726027397260274,584,1320,0.44242424242424244,19.833369494405066,0.0047433035714285,0.1059582309582309,17.333333333333332,15,7,11,19.87460691435179,0.8856479946967186,0.079217765992708,0.1143520053032814,1.079217765992708,18,-7,0,-7,-0.017526777020447908,2.6504381694255112,-0.035053554040895815,1027,2025,0.5071604938271604,19.453096247105478,0.0165912518853695,0.1397970687711386,15.333333333333334,15,7,11,19.87460691435179,0.8355982764335432,0.1760026516407027,0.1604242625124295,1.1720251905866754,19,0.011847948313941002,0.033838837812907696,-1.9999999999999982,-0.3802732472995878,0.0,443,705,0.064736251402918,0.1935697712959894,0.34040437520715944,0.14683460391117004,0,0.0,-3,3,-4,15.366257872058336,10.663573085846867,8.771295989393437,3017,21840,0.13814102564102565,0.10121492738680239,0.8940417690417691,0.12320581688576909,0.8602029312288614,0.0219908894989667,-0.03383883781290775
all_improved,9,v1:building_001,building_001,v1,claude,0,0,0,5.5,2.451178451178451,4.501683501683502,594,1080,0.55,6.9171090993617375,0.0714600794000882,0.1583214115402956,7.333333333333333,3,8,-1,8.602325267042627,0.8190735694822888,0.1427792915531335,0.1634877384196185,1.125340599455041,23,0,0,0,5.5,2.900293255131965,4.5014662756598245,682,1200,0.5683333333333334,6.538132121667747,0.0807213396307428,0.1867043847241867,7.0,2,8,0,8.246211251235321,0.7841961852861036,0.155858310626703,0.1809264305177111,1.1209809264305175,27,0.0092612602306546,0.028382973183891103,-0.33333333333333304,-0.3789769776939904,-0.3561140158073055,88,120,0.018333333333333313,0.3237057220708447,0.37166212534059945,0.047956403269754755,2,1.4142135623730951,-2,3,-2,8.500272479564032,8.35367847411444,6.502997275204359,1835,5148,0.35644910644910643,0.08686133214020741,0.8416785884597044,0.10598304509344392,0.8132956152758133,0.019121712953236503,-0.028382973183891158
all_improved,10,v4:building_071,building_071,v4,claude,-7,0,-9,-0.5,5.416873449131514,-0.5,1612,3528,0.45691609977324266,21.48664996053549,0.0153319197520795,0.0835509138381201,17.666666666666668,23,-1,9,24.71841418861655,0.8959462388900932,0.2453934532841968,0.063082592672881,1.204422284847171,25,-8,0,-10,0.0,2.5983701979045404,0.0,1718,4284,0.40102707749766575,21.711116320659553,0.0259277264624858,0.1275155832591273,16.333333333333332,27,7,15,31.670175244226236,0.8447864730110557,0.2172122263169304,0.1393886841534793,1.2013873834814657,29,0.0105958067104063,0.043964669421007185,-1.3333333333333357,0.22446636012406174,6.951761055609687,106,756,-0.055889022275576905,0.34944721439410364,0.3724257533058747,0.02297853891177104,18,10.770329614269007,-4,3,-4,16.861478430522435,10.75525688272274,10.978538911771082,4613,32637,0.14134264791494316,0.06821899408604061,0.9164490861618799,0.10158785679664149,0.8724844167408727,0.03336886271060088,-0.043964669421007185
all_improved,11,v1:building_061,building_061,v1,openai,-1,0,-1,5.0,2.2552301255230125,3.0,239,702,0.34045584045584043,6.072726223857183,0.0603318250377073,0.1149881046788263,6.0,1,7,1,7.14142842854285,0.8757497857754927,0.0805484147386461,0.0856898029134533,1.041988003427592,21,-1,0,-1,5.0,2.2772727272727273,3.0,440,936,0.4700854700854701,6.0590119019203215,0.0720480320213475,0.2055513878469617,5.333333333333333,1,3,9,9.539392014169456,0.7652099400171379,0.1422450728363324,0.1619537275064267,1.069408740359897,26,0.011716206983640204,0.0905632831681354,-0.666666666666667,-0.013714321936861396,2.3979635856266057,201,234,0.12962962962962965,0.20479862896315337,0.37703513281919454,0.17223650385604117,12,8.94427190999916,-2,3,-2,6.500428449014567,6.040274207369323,7.505569837189374,1167,2880,0.40520833333333334,0.05465627964111899,0.8850118953211737,0.13350335582561418,0.7944486121530383,0.07884707618449519,-0.09056328316813544
all_improved,12,v4:building_035,building_035,v4,claude,-9,0,-9,0.0,1.7540056550424128,0.0,1061,5054,0.20993272655322517,22.768906873707266,0.0045268376805345,0.116435074269286,14.0,14,4,20,24.73863375370596,0.864962489580439,0.1597666018338427,0.1147540983606557,1.1394831897749376,37,-11,0,-11,0.0,1.4153082919914954,0.0,1411,6348,0.22227473219911784,22.889142090204743,0.0098770409191695,0.1738519212746017,12.0,14,8,17,23.43074902771996,0.7938316198944151,0.1858849680466796,0.2056126701861628,1.1853292581272576,30,0.005350203238634999,0.0574168470053157,-2.0,0.12023521649747693,-1.3078847259860034,350,1294,0.012342005645892662,0.29480411225340375,0.3920533481522645,0.09724923589886075,7,5.0,-3,3,-3,14.357877188107807,9.688802445123645,15.78966379549875,3599,27360,0.1315423976608187,0.1119082365887515,0.883564925730714,0.1639748803554322,0.8261480787253983,0.0520666437666807,-0.057416847005315685
all_improved,13,v1:building_065,building_065,v1,claude,-4,0,-3,-0.5075187969924813,2.8496240601503757,-0.5037593984962406,266,384,0.6927083333333334,10.877513921634673,0.029897718332022,0.1856884057971014,7.666666666666667,14,3,3,14.628738838327791,0.8034515819750719,0.0584851390220517,0.1831255992329817,1.0450623202301057,16,-4,0,-3,0.0,2.9557109557109555,0.0,429,567,0.7566137566137566,10.193943816677864,0.0506780870806566,0.2276897414512093,6.666666666666667,4,3,6,7.810249675906654,0.738255033557047,0.149568552253116,0.2502396931927133,1.1380632790028764,14,0.020780368748634603,0.04200133565410788,-1.0,-0.683570104956809,-6.8184891624211375,163,183,0.06390542328042326,0.2550335570469799,0.411313518696069,0.15627996164908914,13,10.44030650891055,-2,3,-2,8.500479386385427,6.328859060402684,4.503355704697986,1043,2772,0.37626262626262624,0.1557906874650794,0.8143115942028986,0.1770116543705527,0.7723102585487907,0.021220966905473287,-0.04200133565410791
all_improved,14,v1:building_035,building_035,v1,openai,0,0,0,4.0,2.5,2.0,270,270,1.0,5.713092331054069,0.0981713185755534,0.1799379524301964,7.333333333333333,0,3,5,5.830951894845301,0.8002296211251435,0.1102181400688863,0.1756601607347876,1.0861079219288174,14,0,0,0,4.0,3.5,2.0,360,360,1.0,4.91733482008921,0.1150362318840579,0.1939864209505334,6.666666666666667,0,3,5,5.830951894845301,0.7703788748564868,0.1836969001148105,0.1423650975889782,1.0964408725602754,18,0.016864913308504495,0.014048468520337004,-0.6666666666666661,-0.7957575109648589,0.0,90,90,0.0,0.3099885189437428,0.4133180252583238,0.10332950631458099,0,0.0,-2,3,-2,6.0,7.229621125143513,4.504018369690011,871,2618,0.3326967150496562,0.08176663385464299,0.8200620475698036,0.0789501890664755,0.8060135790494666,-0.002816444788167491,-0.014048468520337032
